M,N: 195535 SUM: 111181 CPU-TIME: 0.03125
M,N: 196535 SUM: 111331 CPU-TIME: 0.03125
M,N: 197535 SUM: 128000 CPU-TIME: 0.03125
M,N: 198535 SUM: 140495 CPU-TIME: 0.046875
M,N: 199535 SUM: 111259 CPU-TIME: 0.03125
M,N: 200535 SUM: 123854 CPU-TIME: 0.046875
M,N: 201535 SUM: 118907 CPU-TIME: 0.03125
M,N: 202535 SUM: 123203 CPU-TIME: 0.046875
M,N: 203535 SUM: 126097 CPU-TIME: 0.03125
M,N: 204535 SUM: 133308 CPU-TIME: 0.046875
M,N: 205535 SUM: 122903 CPU-TIME: 0.046875
M,N: 206535 SUM: 140992 CPU-TIME: 0.03125
M,N: 207535 SUM: 106321 CPU-TIME: 0.046875
M,N: 208535 SUM: 122270 CPU-TIME: 0.046875
M,N: 209535 SUM: 123731 CPU-TIME: 0.03125
M,N: 210535 SUM: 98255.8 CPU-TIME: 0.03125
M,N: 211535 SUM: 112085 CPU-TIME: 0.046875
M,N: 212535 SUM: 108066 CPU-TIME: 0.03125
M,N: 213535 SUM: 116914 CPU-TIME: 0.046875
M,N: 214535 SUM: 105478 CPU-TIME: 0.046875
M,N: 215535 SUM: 118316 CPU-TIME: 0.03125
M,N: 216535 SUM: 96776.8 CPU-TIME: 0.046875
M,N: 217535 SUM: 135000 CPU-TIME: 0.046875
M,N: 218535 SUM: 173648 CPU-TIME: 0.046875
M,N: 219535 SUM: 189847 CPU-TIME: 0.03125
M,N: 220535 SUM: 169999 CPU-TIME: 0.046875
M,N: 221535 SUM: 176830 CPU-TIME: 0.046875
M,N: 222535 SUM: 190866 CPU-TIME: 0.046875
M,N: 223535 SUM: 176069 CPU-TIME: 0.03125
M,N: 224535 SUM: 172522 CPU-TIME: 0.046875
M,N: 225535 SUM: 177847 CPU-TIME: 0.046875
M,N: 226535 SUM: 171814 CPU-TIME: 0.046875
M,N: 227535 SUM: 217057 CPU-TIME: 0.03125
M,N: 228535 SUM: 250815 CPU-TIME: 0.046875
M,N: 229535 SUM: 228750 CPU-TIME: 0.046875
M,N: 230535 SUM: 232752 CPU-TIME: 0.046875
M,N: 231535 SUM: 244866 CPU-TIME: 0.046875
M,N: 232535 SUM: 226647 CPU-TIME: 0.046875
M,N: 233535 SUM: 232554 CPU-TIME: 0.046875
M,N: 234535 SUM: 229499 CPU-TIME: 0.03125
M,N: 235535 SUM: 247041 CPU-TIME: 0.046875
M,N: 236535 SUM: 210688 CPU-TIME: 0.046875
M,N: 237535 SUM: 171195 CPU-TIME: 0.046875
M,N: 238535 SUM: 142796 CPU-TIME: 0.046875
M,N: 239535 SUM: 149328 CPU-TIME: 0.046875
M,N: 240535 SUM: 135964 CPU-TIME: 0.046875
M,N: 241535 SUM: 140301 CPU-TIME: 0.046875
M,N: 242535 SUM: 141156 CPU-TIME: 0.046875
M,N: 243535 SUM: 137288 CPU-TIME: 0.046875
M,N: 244535 SUM: 150275 CPU-TIME: 0.046875
M,N: 245535 SUM: 130408 CPU-TIME: 0.046875
M,N: 246535 SUM: 147450 CPU-TIME: 0.0625
M,N: 247535 SUM: 151990 CPU-TIME: 0.046875
M,N: 248535 SUM: 130388 CPU-TIME: 0.046875
M,N: 249535 SUM: 138491 CPU-TIME: 0.046875
M,N: 250535 SUM: 136128 CPU-TIME: 0.046875
M,N: 251535 SUM: 154820 CPU-TIME: 0.046875
M,N: 252535 SUM: 132236 CPU-TIME: 0.078125
M,N: 253535 SUM: 115960 CPU-TIME: 0.03125
M,N: 254535 SUM: 93888.5 CPU-TIME: 0.046875
M,N: 255535 SUM: 89729.6 CPU-TIME: 0.046875
M,N: 256535 SUM: 103528 CPU-TIME: 0.046875
M,N: 257535 SUM: 83953.7 CPU-TIME: 0.0625
M,N: 258535 SUM: 97350.6 CPU-TIME: 0.046875
M,N: 259535 SUM: 97488.4 CPU-TIME: 0.046875
M,N: 260535 SUM: 87974.2 CPU-TIME: 0.046875
M,N: 261535 SUM: 93559.2 CPU-TIME: 0.0625
M,N: 262535 SUM: 92759 CPU-TIME: 0.046875
M,N: 263535 SUM: 96580.9 CPU-TIME: 0.046875
M,N: 264535 SUM: 91789.5 CPU-TIME: 0.0625
M,N: 265535 SUM: 66502.5 CPU-TIME: 0.046875
M,N: 266535 SUM: 27739.1 CPU-TIME: 0.046875
M,N: 267535 SUM: 59779.8 CPU-TIME: 0.046875
M,N: 268535 SUM: 73496.6 CPU-TIME: 0.0625
M,N: 269535 SUM: 81394.8 CPU-TIME: 0.0625
M,N: 270535 SUM: 72419.4 CPU-TIME: 0.046875
M,N: 271535 SUM: 81185.6 CPU-TIME: 0.046875
M,N: 272535 SUM: 78935.5 CPU-TIME: 0.0625
M,N: 273535 SUM: 53485.1 CPU-TIME: 0.046875
M,N: 274535 SUM: 74068.5 CPU-TIME: 0.0625
M,N: 275535 SUM: 92404.1 CPU-TIME: 0.046875
M,N: 276535 SUM: 80213.5 CPU-TIME: 0.0625
M,N: 277535 SUM: 88481.1 CPU-TIME: 0.046875
M,N: 278535 SUM: 89971.8 CPU-TIME: 0.0625
M,N: 279535 SUM: 69095.2 CPU-TIME: 0.046875
M,N: 280535 SUM: 78321.2 CPU-TIME: 0.0625
M,N: 281535 SUM: 62895.9 CPU-TIME: 0.046875
M,N: 282535 SUM: 82016.2 CPU-TIME: 0.0625
M,N: 283535 SUM: 98413.2 CPU-TIME: 0.046875
M,N: 284535 SUM: 149494 CPU-TIME: 0.0625
M,N: 285535 SUM: 150618 CPU-TIME: 0.046875
M,N: 286535 SUM: 137570 CPU-TIME: 0.0625
M,N: 287535 SUM: 141729 CPU-TIME: 0.0625
M,N: 288535 SUM: 141429 CPU-TIME: 0.046875
M,N: 289535 SUM: 155514 CPU-TIME: 0.0625
M,N: 290535 SUM: 154654 CPU-TIME: 0.0625
M,N: 291535 SUM: 147205 CPU-TIME: 0.046875
M,N: 292535 SUM: 139581 CPU-TIME: 0.0625
M,N: 293535 SUM: 104858 CPU-TIME: 0.0625
M,N: 294535 SUM: 98492.3 CPU-TIME: 0.0625
M,N: 295535 SUM: 65189.7 CPU-TIME: 0.046875
M,N: 296535 SUM: 85608.1 CPU-TIME: 0.0625
M,N: 297535 SUM: 83320.6 CPU-TIME: 0.0625
M,N: 298535 SUM: 51904.9 CPU-TIME: 0.046875
M,N: 299535 SUM: 64889.9 CPU-TIME: 0.0625
M,N: 300535 SUM: 79562.6 CPU-TIME: 0.0625
M,N: 301535 SUM: 49112.2 CPU-TIME: 0.0625
M,N: 302535 SUM: 73870.8 CPU-TIME: 0.0625
M,N: 303535 SUM: 96580.6 CPU-TIME: 0.0625
M,N: 304535 SUM: 134676 CPU-TIME: 0.0625
M,N: 305535 SUM: 125250 CPU-TIME: 0.046875
M,N: 306535 SUM: 121751 CPU-TIME: 0.0625
M,N: 307535 SUM: 120130 CPU-TIME: 0.046875
M,N: 308535 SUM: 119177 CPU-TIME: 0.0625
M,N: 309535 SUM: 120860 CPU-TIME: 0.0625
M,N: 310535 SUM: 122127 CPU-TIME: 0.0625
M,N: 311535 SUM: 154298 CPU-TIME: 0.0625
M,N: 312535 SUM: 127339 CPU-TIME: 0.0625
M,N: 313535 SUM: 104825 CPU-TIME: 0.0625
M,N: 314535 SUM: 120729 CPU-TIME: 0.0625
M,N: 315535 SUM: 122795 CPU-TIME: 0.046875
M,N: 316535 SUM: 117162 CPU-TIME: 0.0625
M,N: 317535 SUM: 121337 CPU-TIME: 0.078125
M,N: 318535 SUM: 124086 CPU-TIME: 0.0625
M,N: 319535 SUM: 126274 CPU-TIME: 0.0625
M,N: 320535 SUM: 114050 CPU-TIME: 0.0625
M,N: 321535 SUM: 134435 CPU-TIME: 0.0625
M,N: 322535 SUM: 150458 CPU-TIME: 0.0625
M,N: 323535 SUM: 183357 CPU-TIME: 0.0625
M,N: 324535 SUM: 179411 CPU-TIME: 0.0625
M,N: 325535 SUM: 170189 CPU-TIME: 0.0625
M,N: 326535 SUM: 168702 CPU-TIME: 0.0625
M,N: 327535 SUM: 204099 CPU-TIME: 0.0625
M,N: 328535 SUM: 227610 CPU-TIME: 0.0625
M,N: 329535 SUM: 242110 CPU-TIME: 0.0625
M,N: 330535 SUM: 208956 CPU-TIME: 0.0625
M,N: 331535 SUM: 192671 CPU-TIME: 0.078125
M,N: 332535 SUM: 174801 CPU-TIME: 0.0625
M,N: 333535 SUM: 154925 CPU-TIME: 0.0625
M,N: 334535 SUM: 154313 CPU-TIME: 0.0625
M,N: 335535 SUM: 167666 CPU-TIME: 0.0625
M,N: 336535 SUM: 149607 CPU-TIME: 0.078125
M,N: 337535 SUM: 159490 CPU-TIME: 0.0625
M,N: 338535 SUM: 160672 CPU-TIME: 0.0625
M,N: 339535 SUM: 155509 CPU-TIME: 0.0625
M,N: 340535 SUM: 151154 CPU-TIME: 0.078125
M,N: 341535 SUM: 184700 CPU-TIME: 0.0625
M,N: 342535 SUM: 231721 CPU-TIME: 0.078125
M,N: 343535 SUM: 240158 CPU-TIME: 0.0625
M,N: 344535 SUM: 246208 CPU-TIME: 0.0625
M,N: 345535 SUM: 240096 CPU-TIME: 0.0625
M,N: 346535 SUM: 247800 CPU-TIME: 0.0625
M,N: 347535 SUM: 246258 CPU-TIME: 0.078125
M,N: 348535 SUM: 254996 CPU-TIME: 0.0625
M,N: 349535 SUM: 214385 CPU-TIME: 0.078125
M,N: 350535 SUM: 249714 CPU-TIME: 0.0625
M,N: 351535 SUM: 261475 CPU-TIME: 0.0625
M,N: 352535 SUM: 231402 CPU-TIME: 0.078125
M,N: 353535 SUM: 246704 CPU-TIME: 0.0625
M,N: 354535 SUM: 228908 CPU-TIME: 0.078125
M,N: 355535 SUM: 256044 CPU-TIME: 0.0625
M,N: 356535 SUM: 215040 CPU-TIME: 0.0625
M,N: 357535 SUM: 199415 CPU-TIME: 0.078125
M,N: 358535 SUM: 168226 CPU-TIME: 0.21875
M,N: 359535 SUM: 154062 CPU-TIME: 0.078125
M,N: 360535 SUM: 127902 CPU-TIME: 0.0625
M,N: 361535 SUM: 118836 CPU-TIME: 0.078125
M,N: 362535 SUM: 123352 CPU-TIME: 0.0625
M,N: 363535 SUM: 133283 CPU-TIME: 0.078125
M,N: 364535 SUM: 132435 CPU-TIME: 0.0625
M,N: 365535 SUM: 128259 CPU-TIME: 0.078125
M,N: 366535 SUM: 122506 CPU-TIME: 0.0625
M,N: 367535 SUM: 135634 CPU-TIME: 0.078125
M,N: 368535 SUM: 120259 CPU-TIME: 0.0625
M,N: 369535 SUM: 101258 CPU-TIME: 0.078125
M,N: 370535 SUM: 108070 CPU-TIME: 0.078125
M,N: 371535 SUM: 60799.8 CPU-TIME: 0.0625
M,N: 372535 SUM: 38063.3 CPU-TIME: 0.078125
M,N: 373535 SUM: 5679.14 CPU-TIME: 0.0625
M,N: 374535 SUM: -1339.63 CPU-TIME: 0.078125
M,N: 375535 SUM: 12315.6 CPU-TIME: 0.078125
M,N: 376535 SUM: 9248.02 CPU-TIME: 0.078125
M,N: 377535 SUM: 11158.5 CPU-TIME: 0.078125
M,N: 378535 SUM: -253.105 CPU-TIME: 0.078125
M,N: 379535 SUM: -11429.4 CPU-TIME: 0.078125
M,N: 380535 SUM: -34458.5 CPU-TIME: 0.078125
M,N: 381535 SUM: -25911.9 CPU-TIME: 0.09375
M,N: 382535 SUM: -21442.8 CPU-TIME: 0.0625
M,N: 383535 SUM: -33727.7 CPU-TIME: 0.078125
M,N: 384535 SUM: -41824.5 CPU-TIME: 0.09375
M,N: 385535 SUM: -26400.5 CPU-TIME: 0.09375
M,N: 386535 SUM: -12573.1 CPU-TIME: 0.078125
M,N: 387535 SUM: 17282.7 CPU-TIME: 0.09375
M,N: 388535 SUM: 12751.7 CPU-TIME: 0.078125
M,N: 389535 SUM: -7779.96 CPU-TIME: 0.09375
M,N: 390535 SUM: 1480.46 CPU-TIME: 0.078125
M,N: 391535 SUM: -7505.49 CPU-TIME: 0.09375
M,N: 392535 SUM: -7508.24 CPU-TIME: 0.0625
M,N: 393535 SUM: -978.194 CPU-TIME: 0.078125
M,N: 394535 SUM: 8481.88 CPU-TIME: 0.09375
M,N: 395535 SUM: 412.339 CPU-TIME: 0.078125
M,N: 396535 SUM: -615.253 CPU-TIME: 0.078125
M,N: 397535 SUM: -3182.47 CPU-TIME: 0.078125
M,N: 398535 SUM: 27025.2 CPU-TIME: 0.078125
M,N: 399535 SUM: -8748.58 CPU-TIME: 0.078125
M,N: 400535 SUM: 22743.4 CPU-TIME: 0.078125
M,N: 401535 SUM: 21899.8 CPU-TIME: 0.078125
M,N: 402535 SUM: 22662.2 CPU-TIME: 0.078125
M,N: 403535 SUM: 26644.4 CPU-TIME: 0.078125
M,N: 404535 SUM: 45998 CPU-TIME: 0.09375
M,N: 405535 SUM: 28342.3 CPU-TIME: 0.078125
M,N: 406535 SUM: 21796 CPU-TIME: 0.078125
M,N: 407535 SUM: 51363.8 CPU-TIME: 0.078125
M,N: 408535 SUM: 85811 CPU-TIME: 0.078125
M,N: 409535 SUM: 70068.1 CPU-TIME: 0.0625
M,N: 410535 SUM: 71271.3 CPU-TIME: 0.078125
M,N: 411535 SUM: 81937.1 CPU-TIME: 0.0625
M,N: 412535 SUM: 79991.2 CPU-TIME: 0.0625
M,N: 413535 SUM: 68986.9 CPU-TIME: 0.09375
M,N: 414535 SUM: 74212.5 CPU-TIME: 0.078125
M,N: 415535 SUM: 53985.2 CPU-TIME: 0.078125
M,N: 416535 SUM: 65314 CPU-TIME: 0.078125
M,N: 417535 SUM: 100829 CPU-TIME: 0.078125
M,N: 418535 SUM: 95022.4 CPU-TIME: 0.078125
M,N: 419535 SUM: 75076.2 CPU-TIME: 0.09375
M,N: 420535 SUM: 103751 CPU-TIME: 0.078125
M,N: 421535 SUM: 84581.5 CPU-TIME: 0.078125
M,N: 422535 SUM: 89510.8 CPU-TIME: 0.078125
M,N: 423535 SUM: 82099.3 CPU-TIME: 0.09375
M,N: 424535 SUM: 68001.5 CPU-TIME: 0.078125
M,N: 425535 SUM: 103314 CPU-TIME: 0.078125
M,N: 426535 SUM: 100117 CPU-TIME: 0.078125
M,N: 427535 SUM: 125179 CPU-TIME: 0.09375
M,N: 428535 SUM: 133532 CPU-TIME: 0.078125
M,N: 429535 SUM: 122715 CPU-TIME: 0.078125
M,N: 430535 SUM: 133560 CPU-TIME: 0.078125
M,N: 431535 SUM: 162515 CPU-TIME: 0.09375
M,N: 432535 SUM: 201697 CPU-TIME: 0.078125
M,N: 433535 SUM: 225495 CPU-TIME: 0.078125
M,N: 434535 SUM: 221783 CPU-TIME: 0.09375
M,N: 435535 SUM: 231134 CPU-TIME: 0.078125
M,N: 436535 SUM: 184339 CPU-TIME: 0.09375
M,N: 437535 SUM: 192533 CPU-TIME: 0.078125
M,N: 438535 SUM: 185579 CPU-TIME: 0.09375
M,N: 439535 SUM: 190114 CPU-TIME: 0.09375
M,N: 440535 SUM: 193821 CPU-TIME: 0.078125
M,N: 441535 SUM: 204715 CPU-TIME: 0.09375
M,N: 442535 SUM: 205559 CPU-TIME: 0.078125
M,N: 443535 SUM: 181027 CPU-TIME: 0.09375
M,N: 444535 SUM: 221304 CPU-TIME: 0.09375
M,N: 445535 SUM: 178053 CPU-TIME: 0.0625
M,N: 446535 SUM: 187794 CPU-TIME: 0.09375
M,N: 447535 SUM: 209088 CPU-TIME: 0.09375
M,N: 448535 SUM: 186865 CPU-TIME: 0.078125
M,N: 449535 SUM: 178072 CPU-TIME: 0.09375
M,N: 450535 SUM: 180327 CPU-TIME: 0.078125
M,N: 451535 SUM: 190480 CPU-TIME: 0.09375
M,N: 452535 SUM: 188152 CPU-TIME: 0.078125
M,N: 453535 SUM: 162777 CPU-TIME: 0.09375
